Country	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	
East Asia and Pacific
Pakistan	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	551.78	553.38	591.01	578.05	586.47	562.35	618.05	614.21	618.21	643.60	670.10	678.47	669.71	699.84	684.33	690.46	686.12	694.07	721.89	781.53	783.56	798.96	808.89	787.22	787.12	805.63	828.38	828.48	856.66	863.26	909.89	966.95	1,006.15	1,014.73
Sri Lanka	415.12	379.70	404.42	373.18	380.69	366.08	394.97	386.27	419.46	450.18	425.10	407.94	375.26	419.53	410.39	423.62	419.46	460.80	474.69	480.16	511.58	693.62	708.35	733.51	800.77	844.25	819.96	839.10	838.49	875.87	814.06	859.87	892.48	949.79	1,003.29	1,046.15	1,028.73	1,094.83	1,171.26	1,239.52	1,271.94	1,273.59	1,365.95	1,466.90	1,501.91	1,514.38	1,601.20	1,652.01	1,763.48	1,767.68	1,916.39	2,091.82	2,136.15	2,284.76	2,346.35	2,499.53	2,654.10	2,718.59	2,788.91	2,853.43
Sub-Saharan Africa
Angola	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,036.23	1,084.15	1,088.83	1,103.85	1,132.85	1,157.21	1,206.15	1,282.22	1,284.38	1,365.47	1,446.88	1,511.83	1,644.89	1,636.31	1,675.19	1,667.45	1,558.63	1,477.87
Benin	616.06	617.58	601.34	641.46	687.05	723.64	782.56	785.90	796.67	782.01	777.26	767.69	780.17	791.90	777.94	744.35	725.33	792.97	793.61	813.22	834.56	886.11	761.29	727.73	764.78	826.42	789.89	750.96	812.21	729.97	668.37	707.47	723.10	735.16	672.66	678.38	695.05	708.16	724.99	741.33	773.73	783.62	792.97	790.06	797.66	790.56	801.50	808.24	819.82	819.69	813.34	820.47	813.11	822.74	829.65	849.34	842.19	848.02	854.03	860.24
Botswana	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	864.19	920.26	962.87	1,043.74	1,129.60	1,109.77	1,050.63	966.52	871.95	903.44	1,021.45	1,051.53	1,013.46	1,062.86	1,282.79	1,518.52	1,620.02	1,555.58	1,480.42	1,478.30	1,687.42	1,736.95	1,924.92	1,920.95	1,880.60	1,818.81	1,705.12	1,758.13	1,750.98	1,773.01	1,927.44	2,214.55	2,492.88	2,861.80	2,961.61	3,162.47	3,363.67	3,278.82	3,569.60	3,554.99	3,641.55	3,655.53	3,815.12	3,884.31	3,932.70
Burkina Faso	n/a	n/a	n/a	n/a	n/a	295.00	294.17	329.37	329.91	331.92	307.06	307.81	289.36	281.72	293.37	306.63	320.90	350.20	340.51	341.81	358.86	365.01	362.24	354.71	323.73	330.11	367.13	339.24	349.03	333.69	315.27	323.10	316.75	328.80	255.90	291.15	335.16	333.94	367.70	417.89	408.21	401.78	411.36	420.19	434.95	445.34	450.68	444.54	462.55	453.41	463.81	475.52	505.18	521.41	512.90	516.45	522.94	526.03	531.29	546.21
Burundi	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	184.51	198.40	190.88	185.35	182.59	192.36	180.57	181.93	198.50	212.20	202.33	202.54	196.61	189.82	198.28	199.70	213.93	215.14	204.18	194.43	188.64	189.16	188.83
Cabo Verde	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,073.93	2,082.04	2,182.21	2,129.03	2,148.05	2,191.97	2,203.00	2,201.14	2,243.14	2,270.40	2,403.78	2,411.54	2,524.66
Cameroon	699.87	694.83	701.43	705.64	709.20	689.19	691.60	584.27	632.61	627.72	619.88	659.96	632.90	612.72	652.01	742.26	669.36	778.70	840.36	877.07	729.72	839.32	927.83	892.75	870.50	892.55	1,073.00	1,087.03	928.99	780.40	740.85	701.66	614.18	692.67	703.40	699.41	708.44	751.71	759.13	785.68	810.11	819.44	821.01	853.13	866.86	886.27	890.42	904.36	909.77	900.62	902.93	904.86	921.00	951.74	975.30	999.91	1,006.22	1,022.05	1,042.54	1,061.67
Central African Republic	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	419.30	401.92	399.20	431.93	232.95	237.89	240.76	259.59	258.04	288.03	284.40
Chad	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	517.79	527.62	567.50	584.50	584.51	614.53	646.53	668.59	624.73	578.15	561.75	548.84	540.15
Comoros	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,288.60	1,297.20	1,340.59	1,366.96	1,384.55	1,376.78	1,362.53	1,344.79	1,340.68	1,260.13	1,285.80	1,181.19	1,245.02	1,245.83	1,146.90	1,155.52	1,109.70	1,123.78	1,108.53	1,101.10	1,190.14	1,188.26	1,186.87	1,183.31	1,177.72	1,182.62	1,185.25	1,157.85	1,182.34	1,203.84	1,197.47	1,222.63	1,244.73	1,256.44	1,245.25	1,225.41	1,236.03	1,258.96	1,253.85	1,234.27
Congo, Democratic Republic of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	283.70	285.53	280.95	262.37	241.00	249.64	230.18	227.17	219.23	191.74	229.84	232.97	241.48	234.08	243.19	236.65	234.05	242.00	219.63	246.74	268.89	280.33	289.26	286.68	284.05	280.30	287.14
Congo, Republic of	809.98	782.67	699.10	620.71	616.00	601.79	537.64	500.11	551.92	602.34	615.91	591.16	569.38	542.50	508.49	501.72	575.36	486.85	532.57	457.07	533.38	618.81	884.67	712.69	742.29	749.04	678.88	669.22	653.49	638.51	579.85	650.87	490.59	543.26	630.19	727.84	808.59	776.50	423.89	792.73	750.72	893.94	642.41	696.48	726.14	816.70	841.99	874.83	921.69	913.40	899.79	925.75	920.86	898.10	944.15	988.52	946.05	834.25	844.68	823.03
Cote d'Ivoire	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	785.06	796.24	813.75	760.95	814.04	827.66	889.68	986.65	1,069.07	1,117.94	n/a	n/a
Equatorial Guinea	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,272.59	3,644.12	3,818.49	4,029.07	3,907.93	4,047.12	4,025.31	4,113.91	4,645.63	4,616.56	4,518.88	4,468.89	4,449.49	4,547.45	4,499.67
Eritrea	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,257.91	1,143.20	1,414.36	1,271.02	1,399.08	1,645.93	1,230.76	922.66	690.01	741.14	819.23	813.34	896.46	793.81	725.80	660.48	564.83	617.24	570.10	463.16	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
Eswatini	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,149.51	1,903.40	2,048.66	1,978.59	1,924.94	1,678.72	1,339.63	1,321.03	1,084.14	1,128.50	1,367.36	1,393.77	1,446.85	1,580.10	1,352.86	1,661.57	1,839.86	1,822.74	1,919.00	1,986.58	2,388.74	2,412.48	2,427.90	2,414.32	2,598.08	2,872.06	2,984.22	2,986.65	2,981.63	2,933.63	3,108.32	3,253.80	3,257.24	3,293.35	3,310.74	3,237.87	3,137.25	3,270.94	3,278.02	3,198.89
Gabon	1,018.87	1,092.00	1,203.34	1,553.43	1,620.58	1,843.92	1,614.26	1,997.56	1,986.93	2,027.48	2,092.39	2,217.30	2,343.58	2,674.27	2,211.04	2,264.85	2,572.64	2,793.92	3,764.68	3,325.58	3,284.79	3,531.55	3,079.90	3,680.53	3,280.56	3,009.53	3,637.02	2,970.77	2,543.77	3,352.62	3,162.33	3,017.77	2,868.03	2,769.71	2,411.27	2,389.03	2,107.99	2,040.63	2,408.93	2,486.19	2,535.36	2,468.30	2,462.00	2,409.75	2,415.54	2,469.55	2,549.54	2,564.80	2,568.85	2,611.04	2,711.67	2,802.94	2,866.63	2,985.31	3,039.09	3,059.92	3,036.47	2,965.12	2,877.38	2,843.01
Gambia, The	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	764.60	746.18	697.14	726.98	767.31	774.91	803.05	731.64	700.93	757.11	738.22	722.51	705.13	749.73	798.56	807.46
Ghana	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	920.76	951.48	1,067.47	1,063.03	1,216.36	1,257.63	1,306.40	1,529.39	1,621.16	1,625.08	1,579.70	1,571.21	1,680.98	1,713.41
Guinea	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	582.44	604.78	573.43	560.15	537.74	547.05	577.23	612.71	585.22	596.36	607.99	634.44	625.42	631.67
Guinea-Bissau	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	480.27	534.50	534.51	490.48	514.62	484.29	500.32	493.33	509.47	509.85	560.03	530.94	516.52	511.53	477.53	517.00	558.47	635.17	643.07	n/a
Kenya	504.33	494.91	517.82	502.11	519.69	542.79	566.63	577.12	504.39	501.95	438.44	613.16	668.99	602.49	667.36	630.26	575.68	601.48	662.48	663.21	654.08	605.75	601.19	559.67	581.51	521.93	598.71	627.53	657.10	672.39	648.13	642.13	615.39	587.11	579.75	641.45	639.22	645.00	655.91	664.17	643.71	652.37	640.26	636.88	634.78	657.57	703.17	720.19	689.89	701.97	734.27	759.63	782.25	825.53	839.02	860.61	879.84	922.99	960.52	986.01
Lesotho	5.18	5.24	6.00	6.80	7.28	7.50	8.59	8.36	8.45	8.63	9.17	10.29	12.09	16.07	20.62	24.29	29.99	36.37	40.16	46.42	53.05	62.53	71.50	82.95	92.88	99.77	111.61	113.84	138.00	158.59	165.38	197.24	209.30	224.99	232.30	249.25	274.23	333.83	463.74	491.61	525.93	533.31	625.92	670.53	717.35	776.55	852.58	969.76	997.86	995.04	1,048.17	1,111.86	1,142.51	1,206.74	1,182.26	1,101.15	1,100.23	1,108.62	1,007.52	1,006.39
Liberia	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	694.72	449.26	497.76	412.15	266.36	355.38	444.56	434.88	425.03	702.06	717.82	690.26	618.72	621.34	675.97	699.61	631.90	648.20	694.57	658.90
Madagascar	708.60	686.34	687.59	686.74	690.27	668.34	664.06	650.54	684.03	692.22	718.41	735.59	702.49	664.78	626.72	610.77	562.43	571.58	543.29	590.66	572.85	508.32	485.50	450.85	462.61	467.61	446.80	413.97	406.30	365.65	415.72	376.70	368.33	372.92	361.90	354.82	350.86	355.72	365.46	368.87	370.27	361.83	352.98	374.57	382.68	371.14	367.21	333.95	344.46	343.33	349.17	347.48	348.38	361.91	343.11	343.95	347.40	342.10	343.25	346.28
Malawi	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	322.36	332.85	344.01	347.70	345.33	311.52	334.90	324.14	359.09	395.32	434.84	381.90	411.58	419.83	484.60	511.10	508.11	514.17
Mali	n/a	n/a	n/a	n/a	n/a	n/a	n/a	384.37	389.66	384.18	397.83	400.08	416.81	407.95	431.74	451.94	493.90	481.62	499.17	527.00	488.48	502.94	464.19	469.91	466.37	442.91	409.88	373.79	402.35	385.10	379.08	444.78	398.26	418.36	403.45	403.36	419.19	399.21	393.89	420.36	401.76	418.28	397.21	415.18	420.29	434.46	439.58	450.06	470.26	481.13	515.64	511.18	502.18	525.91	554.65	572.47	588.24	590.34	590.03	594.37
Mauritania	n/a	n/a	n/a	n/a	509.83	610.05	586.11	669.04	753.70	716.60	814.27	791.61	694.18	716.02	1,009.18	1,003.92	1,264.60	1,041.72	881.04	913.71	793.35	862.43	1,095.41	874.69	770.38	692.26	862.31	788.26	671.23	780.63	826.48	766.57	711.08	676.19	736.26	709.23	780.21	723.07	794.29	811.63	806.25	788.13	799.08	810.91	800.33	817.07	831.76	874.44	905.70	900.56	904.87	905.38	942.87	933.86	934.17	946.85	959.81	958.18	957.18	953.18
Mauritius	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,694.34	1,767.82	1,794.62	1,780.14	1,652.60	1,578.25	1,614.81	1,631.26	1,686.96	1,758.55	1,867.20	2,218.35	2,392.55	2,545.30	2,653.58	2,757.63	2,852.55	2,969.58	3,099.44	3,219.90	3,344.22	3,470.88	3,646.18	3,746.41	3,854.30	3,937.32	4,039.39	4,198.66	4,520.02	4,817.84	5,079.94	5,282.48	5,616.52	5,718.72	5,855.53	5,992.59	6,139.78	6,287.90	6,441.60	6,617.79	6,808.78	7,022.37	7,244.18	7,474.77
Mozambique	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	276.52	263.93	254.63	201.36	195.30	181.15	187.29	208.14	214.84	227.95	215.79	221.63	196.36	197.16	194.67	198.66	209.18	218.02	223.57	229.87	222.15	217.55	284.90	291.75	295.34	307.08	312.04	326.70	335.18	346.28	349.05	356.38	390.98	405.69	418.21	413.58	429.06	419.16	426.91	434.11
Namibia	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2,158.21	2,885.61	2,878.08	2,680.94	2,703.91	2,258.96	2,355.30	2,691.41	2,426.84	2,409.38	1,926.02	2,141.31	2,012.84	1,959.39	1,926.07	1,940.85	2,102.19	2,213.02	2,249.53	2,238.22	2,327.53	2,496.55	2,423.01	2,585.73	2,595.36	2,574.57	2,751.64	2,868.61	3,177.02	3,553.37	3,296.99	3,526.65	3,798.02	4,085.03	4,144.41	4,629.43	5,059.68	4,694.93	4,547.09	4,652.89
Niger	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	395.32	395.96	362.34	375.66	370.35	377.69	353.96	351.38	349.11	347.50	330.84	341.00	345.25	345.47	344.89	336.44	336.92	337.38	324.98	332.45	340.75	340.93	352.35	354.36	347.73	354.41	375.76	385.47	391.09	394.00
Nigeria	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1,072.93	923.35	694.17	717.25	858.45	758.18	697.22	726.52	653.95	789.10	814.71	928.90	831.25	730.90	748.27	875.73	826.51	803.49	716.76	711.40	1,105.76	1,242.34	1,341.64	1,310.70	1,440.13	1,210.56	1,586.89	1,298.47	1,546.08	1,531.51	1,445.48	1,407.32	1,658.77	1,625.06	1,605.60	1,474.34	1,422.71	1,458.77	1,387.75
Rwanda	266.22	249.84	284.29	260.96	207.80	215.80	230.60	244.52	258.24	283.12	282.16	274.85	253.63	239.46	241.87	209.26	238.03	241.87	263.60	297.65	311.40	306.13	288.14	319.82	266.94	250.55	269.09	242.82	256.51	251.29	247.88	283.72	303.62	309.10	255.78	264.32	276.64	284.66	298.61	322.39	340.89	343.01	380.61	358.17	376.90	402.35	433.62	433.88	455.88	487.67	501.66	533.23	554.76	563.96	585.43	639.44	649.32	625.18	664.13	662.70
Senegal	967.60	960.15	944.16	978.38	984.41	920.34	924.39	905.62	911.67	791.77	823.82	806.41	776.15	748.76	751.09	795.26	854.50	840.74	829.36	858.16	850.28	812.18	873.01	836.34	847.41	827.26	890.00	895.37	896.56	897.58	868.48	861.51	858.29	876.96	814.79	818.14	818.83	809.33	851.88	867.40	875.49	897.66	913.97	936.32	955.38	978.59	997.99	1,008.58	1,024.54	1,024.79	1,019.61	1,000.26	1,008.70	1,008.11	1,028.59	1,044.51	1,069.32	1,090.54	1,126.82	1,127.82
Seychelles	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5,432.34	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
Sierra Leone	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	523.76	498.04	479.19	434.25	414.89	375.97	356.56	388.99	324.69	343.46	283.99	281.08	253.34	269.03	220.21	272.22	286.27	236.83	226.99	209.33	207.29	257.37	303.29	310.29	308.74	303.06	296.97	316.81	335.83	360.85	306.21	399.67	419.04	530.94	440.78	430.42	465.86	454.81	504.21	819.19
South Africa	2,126.91	2,119.91	2,132.27	2,213.46	2,334.76	2,357.74	2,405.39	2,449.46	2,562.38	2,670.15	2,771.21	2,825.39	2,868.24	3,004.18	3,079.41	3,109.80	3,080.39	2,979.36	2,954.80	2,953.05	3,124.80	3,264.29	3,242.42	3,249.00	3,307.81	3,111.65	3,040.56	3,083.97	3,173.46	3,185.18	3,199.20	3,105.15	2,985.48	2,968.16	3,016.30	3,127.85	3,205.42	3,252.37	3,256.41	3,263.96	3,351.47	3,422.60	3,486.83	3,541.95	3,717.44	3,896.91	4,185.69	4,401.30	4,395.57	4,222.51	4,325.25	4,478.84	4,571.68	4,588.56	4,553.77	4,571.35	4,531.07	4,559.78	4,579.96	4,566.31
South Sudan	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	590.88	588.76	636.61	585.84	594.82	605.50	555.20	423.64	n/a	n/a	n/a	n/a
Sudan	900.68	844.58	851.20	815.45	796.49	826.09	704.62	652.31	635.75	588.95	609.76	642.60	578.13	550.30	656.44	744.70	851.90	950.70	892.88	803.46	805.53	858.50	927.18	937.99	894.46	800.46	692.17	667.24	684.15	693.07	714.41	740.18	764.00	792.71	798.41	779.91	786.21	808.71	821.19	830.28	775.47	829.21	822.40	795.63	878.67	906.78	980.62	978.87	946.71	958.67	983.46	1,041.22	1,087.63	1,101.04	1,100.04	1,111.46	1,117.67	1,123.95	1,062.27	1,011.23
Tanzania	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	328.98	324.49	314.10	309.20	304.31	308.20	321.64	341.27	380.89	390.16	385.29	386.35	397.83	394.37	406.55	429.05	456.35	468.05	455.10	445.39	490.99	529.97	499.68	505.07	506.69	527.72	523.25	519.39	n/a	n/a
Togo	307.12	337.93	340.13	359.67	338.94	353.53	410.19	442.58	456.34	471.55	467.12	261.15	275.79	299.55	325.11	241.56	360.90	351.45	311.71	334.51	348.82	370.85	385.25	347.30	384.85	441.42	391.75	362.16	418.14	414.77	388.81	407.40	419.72	316.33	330.11	354.05	440.10	461.03	466.04	459.24	435.44	425.33	433.11	445.44	427.56	399.11	406.20	421.62	422.94	425.09	430.32	429.31	424.28	436.00	445.59	453.44	458.10	451.57	470.49	497.04
Uganda	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	351.97	369.13	346.87	324.28	314.82	311.98	326.75	336.49	342.69	347.21	344.65	357.27	363.58	406.48	422.10	420.75	436.99	457.52	452.80	449.14	471.38	473.08	469.48	479.75	522.30	553.76	542.64	624.25	629.10	645.80	675.82	655.11	649.42	695.68	679.65	656.10	688.24	708.27
Zambia	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	813.12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
Zimbabwe	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	807.75	851.26	857.93	1,042.93	1,012.21	969.20	1,135.08	1,000.46	999.79	919.85	n/a
